step,mode,current_altitude_ft,selected_altitude_ft,target_speed_kts,cmd_mode,cmd_vs_fpm,cmd_speed_kts,distance_to_next_nm
2904,PATH,-52291.7,3000,280,PATH,-1500,280,-4363.12
2905,PATH,-52316.7,3000,280,PATH,-1500,280,-4364.86
2906,PATH,-52341.7,3000,280,PATH,-1500,280,-4366.6
2907,PATH,-52366.7,3000,280,PATH,-1500,280,-4368.33
2908,PATH,-52391.7,3000,280,PATH,-1500,280,-4370.07
2909,PATH,-52416.7,3000,280,PATH,-1500,280,-4371.81
2910,PATH,-52441.7,3000,280,PATH,-1500,280,-4373.55
2911,PATH,-52466.7,3000,280,PATH,-1500,280,-4375.29
2912,PATH,-52491.7,3000,280,PATH,-1500,280,-4377.02
2913,PATH,-52516.7,3000,280,PATH,-1500,280,-4378.76
2914,PATH,-52541.7,3000,280,PATH,-1500,280,-4380.5
2915,PATH,-52566.7,3000,280,PATH,-1500,280,-4382.24
2916,PATH,-52591.7,3000,280,PATH,-1500,280,-4383.98
2917,PATH,-52616.7,3000,280,PATH,-1500,280,-4385.71
2918,PATH,-52641.7,3000,280,PATH,-1500,280,-4387.45
2919,PATH,-52666.7,3000,280,PATH,-1500,280,-4389.19
2920,PATH,-52691.7,3000,280,PATH,-1500,280,-4390.93
2921,PATH,-52716.7,3000,280,PATH,-1500,280,-4392.67
2922,PATH,-52741.7,3000,280,PATH,-1500,280,-4394.4
2923,PATH,-52766.7,3000,280,PATH,-1500,280,-4396.14
2924,PATH,-52791.7,3000,280,PATH,-1500,280,-4397.88
2925,PATH,-52816.7,3000,280,PATH,-1500,280,-4399.62
2926,PATH,-52841.7,3000,280,PATH,-1500,280,-4401.36
2927,PATH,-52866.7,3000,280,PATH,-1500,280,-4403.09
2928,PATH,-52891.7,3000,280,PATH,-1500,280,-4404.83
2929,PATH,-52916.7,3000,280,PATH,-1500,280,-4406.57
2930,PATH,-52941.7,3000,280,PATH,-1500,280,-4408.31
2931,PATH,-52966.7,3000,280,PATH,-1500,280,-4410.05
2932,PATH,-52991.7,3000,280,PATH,-1500,280,-4411.78
2933,PATH,-53016.7,3000,280,PATH,-1500,280,-4413.52
2934,PATH,-53041.7,3000,280,PATH,-1500,280,-4415.26
2935,PATH,-53066.7,3000,280,PATH,-1500,280,-4417
2936,PATH,-53091.7,3000,280,PATH,-1500,280,-4418.74
2937,PATH,-53116.7,3000,280,PATH,-1500,280,-4420.47
2938,PATH,-53141.7,3000,280,PATH,-1500,280,-4422.21
2939,PATH,-53166.7,3000,280,PATH,-1500,280,-4423.95
2940,PATH,-53191.7,3000,280,PATH,-1500,280,-4425.69
2941,PATH,-53216.7,3000,280,PATH,-1500,280,-4427.42
2942,PATH,-53241.7,3000,280,PATH,-1500,280,-4429.16
2943,PATH,-53266.7,3000,280,PATH,-1500,280,-4430.9
2944,PATH,-53291.7,3000,280,PATH,-1500,280,-4432.64
2945,PATH,-53316.7,3000,280,PATH,-1500,280,-4434.38
2946,PATH,-53341.7,3000,280,PATH,-1500,280,-4436.11
2947,PATH,-53366.7,3000,280,PATH,-1500,280,-4437.85
2948,PATH,-53391.7,3000,280,PATH,-1500,280,-4439.59
2949,PATH,-53416.7,3000,280,PATH,-1500,280,-4441.33
2950,PATH,-53441.7,3000,280,PATH,-1500,280,-4443.07
2951,PATH,-53466.7,3000,280,PATH,-1500,280,-4444.8
2952,PATH,-53491.7,3000,280,PATH,-1500,280,-4446.54
2953,PATH,-53516.7,3000,280,PATH,-1500,280,-4448.28
2954,PATH,-53541.7,3000,280,PATH,-1500,280,-4450.02
2955,PATH,-53566.7,3000,280,PATH,-1500,280,-4451.76
2956,PATH,-53591.7,3000,280,PATH,-1500,280,-4453.49
2957,PATH,-53616.7,3000,280,PATH,-1500,280,-4455.23
2958,PATH,-53641.7,3000,280,PATH,-1500,280,-4456.97
2959,PATH,-53666.7,3000,280,PATH,-1500,280,-4458.71
2960,PATH,-53691.7,3000,280,PATH,-1500,280,-4460.45
2961,PATH,-53716.7,3000,280,PATH,-1500,280,-4462.18
2962,PATH,-53741.7,3000,280,PATH,-1500,280,-4463.92
2963,PATH,-53766.7,3000,280,PATH,-1500,280,-4465.66
2964,PATH,-53791.7,3000,280,PATH,-1500,280,-4467.4
2965,PATH,-53816.7,3000,280,PATH,-1500,280,-4469.14
2966,PATH,-53841.7,3000,280,PATH,-1500,280,-4470.87
2967,PATH,-53866.7,3000,280,PATH,-1500,280,-4472.61
2968,PATH,-53891.7,3000,280,PATH,-1500,280,-4474.35
2969,PATH,-53916.7,3000,280,PATH,-1500,280,-4476.09
2970,PATH,-53941.7,3000,280,PATH,-1500,280,-4477.83
2971,PATH,-53966.7,3000,280,PATH,-1500,280,-4479.56
2972,PATH,-53991.7,3000,280,PATH,-1500,280,-4481.3
2973,PATH,-54016.7,3000,280,PATH,-1500,280,-4483.04
2974,PATH,-54041.7,3000,280,PATH,-1500,280,-4484.78
2975,PATH,-54066.7,3000,280,PATH,-1500,280,-4486.52
2976,PATH,-54091.7,3000,280,PATH,-1500,280,-4488.25
2977,PATH,-54116.7,3000,280,PATH,-1500,280,-4489.99
2978,PATH,-54141.7,3000,280,PATH,-1500,280,-4491.73
2979,PATH,-54166.7,3000,280,PATH,-1500,280,-4493.47
2980,PATH,-54191.7,3000,280,PATH,-1500,280,-4495.2
2981,PATH,-54216.7,3000,280,PATH,-1500,280,-4496.94
2982,PATH,-54241.7,3000,280,PATH,-1500,280,-4498.68
2983,PATH,-54266.7,3000,280,PATH,-1500,280,-4500.42
2984,PATH,-54291.7,3000,280,PATH,-1500,280,-4502.16
2985,PATH,-54316.7,3000,280,PATH,-1500,280,-4503.89
2986,PATH,-54341.7,3000,280,PATH,-1500,280,-4505.63
2987,PATH,-54366.7,3000,280,PATH,-1500,280,-4507.37
2988,PATH,-54391.7,3000,280,PATH,-1500,280,-4509.11
2989,PATH,-54416.7,3000,280,PATH,-1500,280,-4510.85
2990,PATH,-54441.7,3000,280,PATH,-1500,280,-4512.58
2991,PATH,-54466.7,3000,280,PATH,-1500,280,-4514.32
2992,PATH,-54491.7,3000,280,PATH,-1500,280,-4516.06
2993,PATH,-54516.7,3000,280,PATH,-1500,280,-4517.8
2994,PATH,-54541.7,3000,280,PATH,-1500,280,-4519.54
2995,PATH,-54566.7,3000,280,PATH,-1500,280,-4521.27
2996,PATH,-54591.7,3000,280,PATH,-1500,280,-4523.01
2997,PATH,-54616.7,3000,280,PATH,-1500,280,-4524.75
2998,PATH,-54641.7,3000,280,PATH,-1500,280,-4526.49
2999,PATH,-54666.7,3000,280,PATH,-1500,280,-4528.23
3000,PATH,-54691.7,3000,280,PATH,-1500,280,-4529.96
3001,PATH,-54716.7,3000,280,PATH,-1500,280,-4531.7
3002,PATH,-54741.7,3000,280,PATH,-1500,280,-4533.44
3003,PATH,-54766.7,3000,280,PATH,-1500,280,-4535.18
3004,PATH,-54791.7,3000,280,PATH,-1500,280,-4536.92
3005,PATH,-54816.7,3000,280,PATH,-1500,280,-4538.65
3006,PATH,-54841.7,3000,280,PATH,-1500,280,-4540.39
3007,PATH,-54866.7,3000,280,PATH,-1500,280,-4542.13
3008,PATH,-54891.7,3000,280,PATH,-1500,280,-4543.87
3009,PATH,-54916.7,3000,280,PATH,-1500,280,-4545.61
3010,PATH,-54941.7,3000,280,PATH,-1500,280,-4547.34
3011,PATH,-54966.7,3000,280,PATH,-1500,280,-4549.08
3012,PATH,-54991.7,3000,280,PATH,-1500,280,-4550.82
3013,PATH,-55016.7,3000,280,PATH,-1500,280,-4552.56
3014,PATH,-55041.7,3000,280,PATH,-1500,280,-4554.3
3015,PATH,-55066.7,3000,280,PATH,-1500,280,-4556.03
3016,PATH,-55091.7,3000,280,PATH,-1500,280,-4557.77
3017,PATH,-55116.7,3000,280,PATH,-1500,280,-4559.51
3018,PATH,-55141.7,3000,280,PATH,-1500,280,-4561.25
3019,PATH,-55166.7,3000,280,PATH,-1500,280,-4562.99
3020,PATH,-55191.7,3000,280,PATH,-1500,280,-4564.72
3021,PATH,-55216.7,3000,280,PATH,-1500,280,-4566.46
3022,PATH,-55241.7,3000,280,PATH,-1500,280,-4568.2
3023,PATH,-55266.7,3000,280,PATH,-1500,280,-4569.94
3024,PATH,-55291.7,3000,280,PATH,-1500,280,-4571.67
3025,PATH,-55316.7,3000,280,PATH,-1500,280,-4573.41
3026,PATH,-55341.7,3000,280,PATH,-1500,280,-4575.15
3027,PATH,-55366.7,3000,280,PATH,-1500,280,-4576.89
3028,PATH,-55391.7,3000,280,PATH,-1500,280,-4578.63
3029,PATH,-55416.7,3000,280,PATH,-1500,280,-4580.36
3030,PATH,-55441.7,3000,280,PATH,-1500,280,-4582.1
3031,PATH,-55466.7,3000,280,PATH,-1500,280,-4583.84
3032,PATH,-55491.7,3000,280,PATH,-1500,280,-4585.58
3033,PATH,-55516.7,3000,280,PATH,-1500,280,-4587.32
3034,PATH,-55541.7,3000,280,PATH,-1500,280,-4589.05
3035,PATH,-55566.7,3000,280,PATH,-1500,280,-4590.79
3036,PATH,-55591.7,3000,280,PATH,-1500,280,-4592.53
3037,PATH,-55616.7,3000,280,PATH,-1500,280,-4594.27
3038,PATH,-55641.7,3000,280,PATH,-1500,280,-4596.01
3039,PATH,-55666.7,3000,280,PATH,-1500,280,-4597.74
3040,PATH,-55691.7,3000,280,PATH,-1500,280,-4599.48
3041,PATH,-55716.7,3000,280,PATH,-1500,280,-4601.22
3042,PATH,-55741.7,3000,280,PATH,-1500,280,-4602.96
3043,PATH,-55766.7,3000,280,PATH,-1500,280,-4604.7
3044,PATH,-55791.7,3000,280,PATH,-1500,280,-4606.43
3045,PATH,-55816.7,3000,280,PATH,-1500,280,-4608.17
3046,PATH,-55841.7,3000,280,PATH,-1500,280,-4609.91
3047,PATH,-55866.7,3000,280,PATH,-1500,280,-4611.65
3048,PATH,-55891.7,3000,280,PATH,-1500,280,-4613.39
3049,PATH,-55916.7,3000,280,PATH,-1500,280,-4615.12
3050,PATH,-55941.7,3000,280,PATH,-1500,280,-4616.86
3051,PATH,-55966.7,3000,280,PATH,-1500,280,-4618.6
3052,PATH,-55991.7,3000,280,PATH,-1500,280,-4620.34
3053,PATH,-56016.7,3000,280,PATH,-1500,280,-4622.08
3054,PATH,-56041.7,3000,280,PATH,-1500,280,-4623.81
3055,PATH,-56066.7,3000,280,PATH,-1500,280,-4625.55
3056,PATH,-56091.7,3000,280,PATH,-1500,280,-4627.29
3057,PATH,-56116.7,3000,280,PATH,-1500,280,-4629.03
3058,PATH,-56141.7,3000,280,PATH,-1500,280,-4630.77
3059,PATH,-56166.7,3000,280,PATH,-1500,280,-4632.5
3060,PATH,-56191.7,3000,280,PATH,-1500,280,-4634.24
3061,PATH,-56216.7,3000,280,PATH,-1500,280,-4635.98
3062,PATH,-56241.7,3000,280,PATH,-1500,280,-4637.72
3063,PATH,-56266.7,3000,280,PATH,-1500,280,-4639.45
3064,PATH,-56291.7,3000,280,PATH,-1500,280,-4641.19
3065,PATH,-56316.7,3000,280,PATH,-1500,280,-4642.93
3066,PATH,-56341.7,3000,280,PATH,-1500,280,-4644.67
3067,PATH,-56366.7,3000,280,PATH,-1500,280,-4646.41
3068,PATH,-56391.7,3000,280,PATH,-1500,280,-4648.14
3069,PATH,-56416.7,3000,280,PATH,-1500,280,-4649.88
3070,PATH,-56441.7,3000,280,PATH,-1500,280,-4651.62
3071,PATH,-56466.7,3000,280,PATH,-1500,280,-4653.36
3072,PATH,-56491.7,3000,280,PATH,-1500,280,-4655.1
3073,PATH,-56516.7,3000,280,PATH,-1500,280,-4656.83
3074,PATH,-56541.7,3000,280,PATH,-1500,280,-4658.57
3075,PATH,-56566.7,3000,280,PATH,-1500,280,-4660.31
3076,PATH,-56591.7,3000,280,PATH,-1500,280,-4662.05
3077,PATH,-56616.7,3000,280,PATH,-1500,280,-4663.79
3078,PATH,-56641.7,3000,280,PATH,-1500,280,-4665.52
3079,PATH,-56666.7,3000,280,PATH,-1500,280,-4667.26
3080,PATH,-56691.7,3000,280,PATH,-1500,280,-4669
3081,PATH,-56716.7,3000,280,PATH,-1500,280,-4670.74
3082,PATH,-56741.7,3000,280,PATH,-1500,280,-4672.48
3083,PATH,-56766.7,3000,280,PATH,-1500,280,-4674.21
3084,PATH,-56791.7,3000,280,PATH,-1500,280,-4675.95
3085,PATH,-56816.7,3000,280,PATH,-1500,280,-4677.69
3086,PATH,-56841.7,3000,280,PATH,-1500,280,-4679.43
3087,PATH,-56866.7,3000,280,PATH,-1500,280,-4681.17
3088,PATH,-56891.7,3000,280,PATH,-1500,280,-4682.9
3089,PATH,-56916.7,3000,280,PATH,-1500,280,-4684.64
3090,PATH,-56941.7,3000,280,PATH,-1500,280,-4686.38
3091,PATH,-56966.7,3000,280,PATH,-1500,280,-4688.12
3092,PATH,-56991.7,3000,280,PATH,-1500,280,-4689.86
3093,PATH,-57016.7,3000,280,PATH,-1500,280,-4691.59
3094,PATH,-57041.7,3000,280,PATH,-1500,280,-4693.33
3095,PATH,-57066.7,3000,280,PATH,-1500,280,-4695.07
3096,PATH,-57091.7,3000,280,PATH,-1500,280,-4696.81
3097,PATH,-57116.7,3000,280,PATH,-1500,280,-4698.55
3098,PATH,-57141.7,3000,280,PATH,-1500,280,-4700.28
3099,PATH,-57166.7,3000,280,PATH,-1500,280,-4702.02
3100,PATH,-57191.7,3000,280,PATH,-1500,280,-4703.76
3101,PATH,-57216.7,3000,280,PATH,-1500,280,-4705.5
3102,PATH,-57241.7,3000,280,PATH,-1500,280,-4707.23
3103,PATH,-57266.7,3000,280,PATH,-1500,280,-4708.97
3104,PATH,-57291.7,3000,280,PATH,-1500,280,-4710.71
3105,PATH,-57316.7,3000,280,PATH,-1500,280,-4712.45
3106,PATH,-57341.7,3000,280,PATH,-1500,280,-4714.19
3107,PATH,-57366.7,3000,280,PATH,-1500,280,-4715.92
3108,PATH,-57391.7,3000,280,PATH,-1500,280,-4717.66
3109,PATH,-57416.7,3000,280,PATH,-1500,280,-4719.4
3110,PATH,-57441.7,3000,280,PATH,-1500,280,-4721.14
3111,PATH,-57466.7,3000,280,PATH,-1500,280,-4722.88
3112,PATH,-57491.7,3000,280,PATH,-1500,280,-4724.61
3113,PATH,-57516.7,3000,280,PATH,-1500,280,-4726.35
3114,PATH,-57541.7,3000,280,PATH,-1500,280,-4728.09
3115,PATH,-57566.7,3000,280,PATH,-1500,280,-4729.83
3116,PATH,-57591.7,3000,280,PATH,-1500,280,-4731.57
3117,PATH,-57616.7,3000,280,PATH,-1500,280,-4733.3
3118,PATH,-57641.7,3000,280,PATH,-1500,280,-4735.04
3119,PATH,-57666.7,3000,280,PATH,-1500,280,-4736.78
3120,PATH,-57691.7,3000,280,PATH,-1500,280,-4738.52
3121,PATH,-57716.7,3000,280,PATH,-1500,280,-4740.26
3122,PATH,-57741.7,3000,280,PATH,-1500,280,-4741.99
3123,PATH,-57766.7,3000,280,PATH,-1500,280,-4743.73
3124,PATH,-57791.7,3000,280,PATH,-1500,280,-4745.47
3125,PATH,-57816.7,3000,280,PATH,-1500,280,-4747.21
3126,PATH,-57841.7,3000,280,PATH,-1500,280,-4748.95
3127,PATH,-57866.7,3000,280,PATH,-1500,280,-4750.68
3128,PATH,-57891.7,3000,280,PATH,-1500,280,-4752.42
3129,PATH,-57916.7,3000,280,PATH,-1500,280,-4754.16
3130,PATH,-57941.7,3000,280,PATH,-1500,280,-4755.9
3131,PATH,-57966.7,3000,280,PATH,-1500,280,-4757.64
3132,PATH,-57991.7,3000,280,PATH,-1500,280,-4759.37
3133,PATH,-58016.7,3000,280,PATH,-1500,280,-4761.11
3134,PATH,-58041.7,3000,280,PATH,-1500,280,-4762.85
3135,PATH,-58066.7,3000,280,PATH,-1500,280,-4764.59
3136,PATH,-58091.7,3000,280,PATH,-1500,280,-4766.33
3137,PATH,-58116.7,3000,280,PATH,-1500,280,-4768.06
3138,PATH,-58141.7,3000,280,PATH,-1500,280,-4769.8
3139,PATH,-58166.7,3000,280,PATH,-1500,280,-4771.54
3140,PATH,-58191.7,3000,280,PATH,-1500,280,-4773.28
3141,PATH,-58216.7,3000,280,PATH,-1500,280,-4775.02
3142,PATH,-58241.7,3000,280,PATH,-1500,280,-4776.75
3143,PATH,-58266.7,3000,280,PATH,-1500,280,-4778.49
3144,PATH,-58291.7,3000,280,PATH,-1500,280,-4780.23
3145,PATH,-58316.7,3000,280,PATH,-1500,280,-4781.97
3146,PATH,-58341.7,3000,280,PATH,-1500,280,-4783.7
3147,PATH,-58366.7,3000,280,PATH,-1500,280,-4785.44
3148,PATH,-58391.7,3000,280,PATH,-1500,280,-4787.18
3149,PATH,-58416.7,3000,280,PATH,-1500,280,-4788.92
3150,PATH,-58441.7,3000,280,PATH,-1500,280,-4790.66
3151,PATH,-58466.7,3000,280,PATH,-1500,280,-4792.39
3152,PATH,-58491.7,3000,280,PATH,-1500,280,-4794.13
3153,PATH,-58516.7,3000,280,PATH,-1500,280,-4795.87
3154,PATH,-58541.7,3000,280,PATH,-1500,280,-4797.61
3155,PATH,-58566.7,3000,280,PATH,-1500,280,-4799.35
3156,PATH,-58591.7,3000,280,PATH,-1500,280,-4801.08
3157,PATH,-58616.7,3000,280,PATH,-1500,280,-4802.82
3158,PATH,-58641.7,3000,280,PATH,-1500,280,-4804.56
3159,PATH,-58666.7,3000,280,PATH,-1500,280,-4806.3
3160,PATH,-58691.7,3000,280,PATH,-1500,280,-4808.04
3161,PATH,-58716.7,3000,280,PATH,-1500,280,-4809.77
3162,PATH,-58741.7,3000,280,PATH,-1500,280,-4811.51
3163,PATH,-58766.7,3000,280,PATH,-1500,280,-4813.25
3164,PATH,-58791.7,3000,280,PATH,-1500,280,-4814.99
3165,PATH,-58816.7,3000,280,PATH,-1500,280,-4816.73
3166,PATH,-58841.7,3000,280,PATH,-1500,280,-4818.46
3167,PATH,-58866.7,3000,280,PATH,-1500,280,-4820.2
3168,PATH,-58891.7,3000,280,PATH,-1500,280,-4821.94
3169,PATH,-58916.7,3000,280,PATH,-1500,280,-4823.68
3170,PATH,-58941.7,3000,280,PATH,-1500,280,-4825.42
3171,PATH,-58966.7,3000,280,PATH,-1500,280,-4827.15
3172,PATH,-58991.7,3000,280,PATH,-1500,280,-4828.89
3173,PATH,-59016.7,3000,280,PATH,-1500,280,-4830.63
3174,PATH,-59041.7,3000,280,PATH,-1500,280,-4832.37
3175,PATH,-59066.7,3000,280,PATH,-1500,280,-4834.11
3176,PATH,-59091.7,3000,280,PATH,-1500,280,-4835.84
3177,PATH,-59116.7,3000,280,PATH,-1500,280,-4837.58
3178,PATH,-59141.7,3000,280,PATH,-1500,280,-4839.32
3179,PATH,-59166.7,3000,280,PATH,-1500,280,-4841.06
3180,PATH,-59191.7,3000,280,PATH,-1500,280,-4842.8
3181,PATH,-59216.7,3000,280,PATH,-1500,280,-4844.53
3182,PATH,-59241.7,3000,280,PATH,-1500,280,-4846.27
3183,PATH,-59266.7,3000,280,PATH,-1500,280,-4848.01
3184,PATH,-59291.7,3000,280,PATH,-1500,280,-4849.75
3185,PATH,-59316.7,3000,280,PATH,-1500,280,-4851.48
3186,PATH,-59341.7,3000,280,PATH,-1500,280,-4853.22
3187,PATH,-59366.7,3000,280,PATH,-1500,280,-4854.96
3188,PATH,-59391.7,3000,280,PATH,-1500,280,-4856.7
3189,PATH,-59416.7,3000,280,PATH,-1500,280,-4858.44
3190,PATH,-59441.7,3000,280,PATH,-1500,280,-4860.17
3191,PATH,-59466.7,3000,280,PATH,-1500,280,-4861.91
3192,PATH,-59491.7,3000,280,PATH,-1500,280,-4863.65
3193,PATH,-59516.7,3000,280,PATH,-1500,280,-4865.39
3194,PATH,-59541.7,3000,280,PATH,-1500,280,-4867.13
3195,PATH,-59566.7,3000,280,PATH,-1500,280,-4868.86
3196,PATH,-59591.7,3000,280,PATH,-1500,280,-4870.6
3197,PATH,-59616.7,3000,280,PATH,-1500,280,-4872.34
3198,PATH,-59641.7,3000,280,PATH,-1500,280,-4874.08
3199,PATH,-59666.7,3000,280,PATH,-1500,280,-4875.82
3200,PATH,-59691.7,3000,280,PATH,-1500,280,-4877.55
3201,PATH,-59716.7,3000,280,PATH,-1500,280,-4879.29
3202,PATH,-59741.7,3000,280,PATH,-1500,280,-4881.03
3203,PATH,-59766.7,3000,280,PATH,-1500,280,-4882.77
3204,PATH,-59791.7,3000,280,PATH,-1500,280,-4884.51
3205,PATH,-59816.7,3000,280,PATH,-1500,280,-4886.24
3206,PATH,-59841.7,3000,280,PATH,-1500,280,-4887.98
3207,PATH,-59866.7,3000,280,PATH,-1500,280,-4889.72
3208,PATH,-59891.7,3000,280,PATH,-1500,280,-4891.46
3209,PATH,-59916.7,3000,280,PATH,-1500,280,-4893.2
3210,PATH,-59941.7,3000,280,PATH,-1500,280,-4894.93
3211,PATH,-59966.7,3000,280,PATH,-1500,280,-4896.67
3212,PATH,-59991.7,3000,280,PATH,-1500,280,-4898.41
3213,PATH,-60016.7,3000,280,PATH,-1500,280,-4900.15
3214,PATH,-60041.7,3000,280,PATH,-1500,280,-4901.89
3215,PATH,-60066.7,3000,280,PATH,-1500,280,-4903.62
3216,PATH,-60091.7,3000,280,PATH,-1500,280,-4905.36
3217,PATH,-60116.7,3000,280,PATH,-1500,280,-4907.1
3218,PATH,-60141.7,3000,280,PATH,-1500,280,-4908.84
3219,PATH,-60166.7,3000,280,PATH,-1500,280,-4910.58
3220,PATH,-60191.7,3000,280,PATH,-1500,280,-4912.31
3221,PATH,-60216.7,3000,280,PATH,-1500,280,-4914.05
3222,PATH,-60241.7,3000,280,PATH,-1500,280,-4915.79
3223,PATH,-60266.7,3000,280,PATH,-1500,280,-4917.53
3224,PATH,-60291.7,3000,280,PATH,-1500,280,-4919.27
3225,PATH,-60316.7,3000,280,PATH,-1500,280,-4921
3226,PATH,-60341.7,3000,280,PATH,-1500,280,-4922.74
3227,PATH,-60366.7,3000,280,PATH,-1500,280,-4924.48
3228,PATH,-60391.7,3000,280,PATH,-1500,280,-4926.22
3229,PATH,-60416.7,3000,280,PATH,-1500,280,-4927.95
3230,PATH,-60441.7,3000,280,PATH,-1500,280,-4929.69
3231,PATH,-60466.7,3000,280,PATH,-1500,280,-4931.43
3232,PATH,-60491.7,3000,280,PATH,-1500,280,-4933.17
3233,PATH,-60516.7,3000,280,PATH,-1500,280,-4934.91
3234,PATH,-60541.7,3000,280,PATH,-1500,280,-4936.64
3235,PATH,-60566.7,3000,280,PATH,-1500,280,-4938.38
3236,PATH,-60591.7,3000,280,PATH,-1500,280,-4940.12
3237,PATH,-60616.7,3000,280,PATH,-1500,280,-4941.86
3238,PATH,-60641.7,3000,280,PATH,-1500,280,-4943.6
3239,PATH,-60666.7,3000,280,PATH,-1500,280,-4945.33
3240,PATH,-60691.7,3000,280,PATH,-1500,280,-4947.07
3241,PATH,-60716.7,3000,280,PATH,-1500,280,-4948.81
3242,PATH,-60741.7,3000,280,PATH,-1500,280,-4950.55
3243,PATH,-60766.7,3000,280,PATH,-1500,280,-4952.29
3244,PATH,-60791.7,3000,280,PATH,-1500,280,-4954.02
3245,PATH,-60816.7,3000,280,PATH,-1500,280,-4955.76
3246,PATH,-60841.7,3000,280,PATH,-1500,280,-4957.5
3247,PATH,-60866.7,3000,280,PATH,-1500,280,-4959.24
3248,PATH,-60891.7,3000,280,PATH,-1500,280,-4960.98
3249,PATH,-60916.7,3000,280,PATH,-1500,280,-4962.71
3250,PATH,-60941.7,3000,280,PATH,-1500,280,-4964.45
3251,PATH,-60966.7,3000,280,PATH,-1500,280,-4966.19
3252,PATH,-60991.7,3000,280,PATH,-1500,280,-4967.93
3253,PATH,-61016.7,3000,280,PATH,-1500,280,-4969.67
3254,PATH,-61041.7,3000,280,PATH,-1500,280,-4971.4
3255,PATH,-61066.7,3000,280,PATH,-1500,280,-4973.14
3256,PATH,-61091.7,3000,280,PATH,-1500,280,-4974.88
3257,PATH,-61116.7,3000,280,PATH,-1500,280,-4976.62
3258,PATH,-61141.7,3000,280,PATH,-1500,280,-4978.36
3259,PATH,-61166.7,3000,280,PATH,-1500,280,-4980.09
3260,PATH,-61191.7,3000,280,PATH,-1500,280,-4981.83
3261,PATH,-61216.7,3000,280,PATH,-1500,280,-4983.57
3262,PATH,-61241.7,3000,280,PATH,-1500,280,-4985.31
3263,PATH,-61266.7,3000,280,PATH,-1500,280,-4987.05
3264,PATH,-61291.7,3000,280,PATH,-1500,280,-4988.78
3265,PATH,-61316.7,3000,280,PATH,-1500,280,-4990.52
3266,PATH,-61341.7,3000,280,PATH,-1500,280,-4992.26
3267,PATH,-61366.7,3000,280,PATH,-1500,280,-4994
3268,PATH,-61391.7,3000,280,PATH,-1500,280,-4995.73
3269,PATH,-61416.7,3000,280,PATH,-1500,280,-4997.47
3270,PATH,-61441.7,3000,280,PATH,-1500,280,-4999.21
3271,PATH,-61466.7,3000,280,PATH,-1500,280,-5000.95
3272,PATH,-61491.7,3000,280,PATH,-1500,280,-5002.69
3273,PATH,-61516.7,3000,280,PATH,-1500,280,-5004.42
3274,PATH,-61541.7,3000,280,PATH,-1500,280,-5006.16
3275,PATH,-61566.7,3000,280,PATH,-1500,280,-5007.9
3276,PATH,-61591.7,3000,280,PATH,-1500,280,-5009.64
3277,PATH,-61616.7,3000,280,PATH,-1500,280,-5011.38
3278,PATH,-61641.7,3000,280,PATH,-1500,280,-5013.11
3279,PATH,-61666.7,3000,280,PATH,-1500,280,-5014.85
3280,PATH,-61691.7,3000,280,PATH,-1500,280,-5016.59
3281,PATH,-61716.7,3000,280,PATH,-1500,280,-5018.33
3282,PATH,-61741.7,3000,280,PATH,-1500,280,-5020.07
3283,PATH,-61766.7,3000,280,PATH,-1500,280,-5021.8
3284,PATH,-61791.7,3000,280,PATH,-1500,280,-5023.54
3285,PATH,-61816.7,3000,280,PATH,-1500,280,-5025.28
3286,PATH,-61841.7,3000,280,PATH,-1500,280,-5027.02
3287,PATH,-61866.7,3000,280,PATH,-1500,280,-5028.76
3288,PATH,-61891.7,3000,280,PATH,-1500,280,-5030.49
3289,PATH,-61916.7,3000,280,PATH,-1500,280,-5032.23
3290,PATH,-61941.7,3000,280,PATH,-1500,280,-5033.97
3291,PATH,-61966.7,3000,280,PATH,-1500,280,-5035.71
3292,PATH,-61991.7,3000,280,PATH,-1500,280,-5037.45
3293,PATH,-62016.7,3000,280,PATH,-1500,280,-5039.18
3294,PATH,-62041.7,3000,280,PATH,-1500,280,-5040.92
3295,PATH,-62066.7,3000,280,PATH,-1500,280,-5042.66
3296,PATH,-62091.7,3000,280,PATH,-1500,280,-5044.4
3297,PATH,-62116.7,3000,280,PATH,-1500,280,-5046.14
3298,PATH,-62141.7,3000,280,PATH,-1500,280,-5047.87
3299,PATH,-62166.7,3000,280,PATH,-1500,280,-5049.61
3300,PATH,-62191.7,3000,280,PATH,-1500,280,-5051.35
3301,PATH,-62216.7,3000,280,PATH,-1500,280,-5053.09
3302,PATH,-62241.7,3000,280,PATH,-1500,280,-5054.83
3303,PATH,-62266.7,3000,280,PATH,-1500,280,-5056.56
3304,PATH,-62291.7,3000,280,PATH,-1500,280,-5058.3
3305,PATH,-62316.7,3000,280,PATH,-1500,280,-5060.04
3306,PATH,-62341.7,3000,280,PATH,-1500,280,-5061.78
3307,PATH,-62366.7,3000,280,PATH,-1500,280,-5063.52
3308,PATH,-62391.7,3000,280,PATH,-1500,280,-5065.25
3309,PATH,-62416.7,3000,280,PATH,-1500,280,-5066.99
3310,PATH,-62441.7,3000,280,PATH,-1500,280,-5068.73
3311,PATH,-62466.7,3000,280,PATH,-1500,280,-5070.47
3312,PATH,-62491.7,3000,280,PATH,-1500,280,-5072.2
